Sensor1(mm), Sensor2(mm), Sensor3(mm), ExpectedUtility
536.0230457665315, 1197.2112096652868, 1039.9370173236455, 0.22666666666666807
511.10622211421514, 1192.236199145213, 1039.9370173236455, 0.2400000000000014
486.12814138396686, 1158.0282604882002, 1039.9370173236455, 0.25333333333333474
461.0986244826064, 1128.268884981631, 1039.9370173236455, 0.26666666666666805
436.2939194195284, 1102.3404375518614, 1039.9370173236455, 0.28000000000000136
411.1428692360644, 1077.527245016161, 1039.9370173236455, 0.29333333333333467
386.1529027420932, 1053.9584835614573, 1039.9370173236455, 0.306666666666668
361.1445320489519, 1031.2322930929927, 1039.9370173236455, 0.3200000000000013
336.161458542751, 1005.794855439847, 1039.9370173236455, 0.3333333333333346
311.2249835686046, 1007.5971065193576, 1039.9370173236455, 0.3466666666666679
286.361646996312, 1042.8894818512085, 1039.9370173236455, 0.3600000000000012
261.3892998337211, 1053.4088108645647, 1039.9370173236455, 0.3733333333333345
236.27452735923984, 1075.1513804953775, 1039.9370173236455, 0.3866666666666678
211.27925804914932, 1122.1528508457168, 1039.9370173236455, 0.40000000000000113
186.61231670988926, 1148.5099085786035, 1039.9370173236455, 0.41333333333333444
162.0058857818266, 1159.5714505039482, 1039.9370173236455, 0.42666666666666775
136.97500232062532, 1193.702976401297, 1039.9370173236455, 0.44000000000000106
112.16279733395288, 1214.8940508662552, 1039.9370173236455, 0.45333333333333437
88.18604640718225, 1236.3830462157882, 1039.9370173236455, 0.4666666666666677
62.54858451978226, 1259.80749279302, 1039.9370173236455, 0.480000000000001
0.0, 1215.632176309105, 1002.7433327688904, 0.4933333333333343
0.0, 1256.1934093661673, 1006.3235515464096, 0.5066666666666676
0.0, 1228.887089441764, 965.5071482680971, 0.5200000000000009
0.0, 1206.7816744003942, 905.4476376923074, 0.5333333333333342
0.0, 1199.7239905325055, 874.5374337514444, 0.5466666666666675
0.0, 1207.5820592563239, 851.5941921705562, 0.5600000000000008
0.0, 1207.359200115626, 825.8963681258309, 0.5733333333333341
0.0, 1206.3485351943232, 801.8211260910942, 0.5866666666666674
0.0, 1205.1535171195555, 779.4442261432873, 0.6000000000000008
0.0, 1207.139959460929, 752.3776668989212, 0.6133333333333341
0.0, 1210.36553745949, 727.8309000265864, 0.6266666666666674
0.0, 1205.4070229065833, 704.0941930656487, 0.6400000000000007
0.0, 1207.5656718970324, 677.931211184581, 0.653333333333334
0.0, 1209.3999933356192, 653.061255899169, 0.6666666666666673
0.0, 1206.7500147000992, 628.1014328948439, 0.6800000000000006
0.0, 1187.8428275399538, 604.1716087716298, 0.6933333333333339
0.0, 1162.770751081591, 578.4910811384548, 0.7066666666666672
0.0, 1138.2226329648852, 553.5206191145178, 0.7200000000000005
0.0, 1117.5628462793816, 529.9321320550731, 0.7333333333333338
0.0, 1096.3096681222273, 504.93087994169844, 0.7466666666666671
0.0, 1066.0807581541774, 479.9372251981837, 0.7600000000000005
0.0, 1044.2852880869013, 454.46026212714423, 0.7733333333333338
0.0, 1027.0770962646461, 431.1330401913339, 0.7866666666666671
0.0, 1006.1251042479954, 406.5767689510042, 0.8000000000000004
0.0, 975.95512786062, 380.4667028395025, 0.8133333333333337
0.0, 954.1245699658906, 355.4670050531559, 0.826666666666667
0.0, 931.253074730497, 331.0126269222631, 0.8400000000000003
0.0, 904.0040646022336, 305.67027478476155, 0.8533333333333336
0.0, 886.1803650649687, 280.92587525513835, 0.8666666666666669
0.0, 863.4324795215978, 256.0733453769213, 0.8800000000000002
0.0, 838.962244129854, 230.90742112310713, 0.8933333333333335
0.0, 816.1032711188125, 205.9424236474956, 0.9066666666666668
0.0, 790.6619241410973, 181.0027918978024, 0.9200000000000002
0.0, 770.8651909938502, 156.32872674826018, 0.9333333333333335
0.0, 747.6194219514014, 132.37357421939808, 0.9466666666666668
0.0, 723.1257147787047, 106.38824829504094, 0.9600000000000001
0.0, 700.4014639177666, 81.39232046205971, 0.9733333333333334
0.0, 679.066486178729, 56.81324961563962, 0.9866666666666667
0.0, 653.5462243079329, 31.55057465412227, 1

356.370429728924, 870.1644116166625, 437.80018273180286, 0.03703703703703781
308.8511898723867, 827.2731545573896, 437.80018273180286, 0.07407407407407485
283.8439315768739, 776.8682166032535, 437.80018273180286, 0.11111111111111188
259.2529695173856, 747.5154955143176, 437.80018273180286, 0.14814814814814892
233.92066942457413, 723.8596515031959, 437.80018273180286, 0.18518518518518595
209.08110034792335, 697.9185489876212, 437.80018273180286, 0.222222222222223
185.7011540948148, 672.918938723302, 437.80018273180286, 0.25925925925926
159.86213494202022, 656.2927384955922, 437.80018273180286, 0.29629629629629706
134.57636690085582, 626.6099697192167, 437.80018273180286, 0.3333333333333341
109.55332383047849, 605.6676477810739, 437.80018273180286, 0.3703703703703711
84.55947661064086, 577.6067752965538, 437.80018273180286, 0.40740740740740816
59.583897672021685, 554.5424316526319, 437.80018273180286, 0.4444444444444452
0.0, 511.79183269754515, 403.48271525166456, 0.48148148148148223
0.0, 594.9059127957127, 409.42317906201424, 0.5185185185185193
0.0, 636.1349319360396, 365.3366810190448, 0.5555555555555562
0.0, 634.9527282157268, 308.7498740377339, 0.5925925925925932
0.0, 616.7432089933866, 276.8767201912892, 0.6296296296296302
0.0, 637.1278693765748, 253.63380772424574, 0.6666666666666672
0.0, 648.7499642208837, 227.34374603359615, 0.7037037037037042
0.0, 662.9468371854528, 202.92502229951504, 0.7407407407407411
0.0, 666.5436718587216, 177.09562554082842, 0.7777777777777781
0.0, 699.9732917111077, 157.30348644158175, 0.8148148148148151
0.0, 707.3940157666651, 130.5213369187446, 0.8518518518518521
0.0, 720.1906026491785, 105.46567045455451, 0.8888888888888891
0.0, 746.4907456519885, 85.10190891867202, 0.925925925925926
0.0, 742.0127938008518, 55.60080213536252, 0.962962962962963
0.0, 735.7446903645805, 31.134346695041607, 1

1140.9423028308029, 1215.7868851277578, 1187.6194676747261, 0.011494252873564287
1082.6511033009094, 1248.509342331181, 1187.6194676747261, 0.022988505747127505
1056.3851698127323, 1274.418370477027, 1187.6194676747261, 0.03448275862069072
1030.859225389795, 1281.217021333312, 1187.6194676747261, 0.04597701149425394
1005.9326500470687, 1317.3111850775258, 1187.6194676747261, 0.05747126436781716
981.8938417635401, 1342.8929994083023, 1187.6194676747261, 0.06896551724138038
956.228426586122, 1349.0145301072848, 1187.6194676747261, 0.0804597701149436
931.4521378259225, 1383.795336625805, 1187.6194676747261, 0.09195402298850681
906.344173554615, 1406.2584157170595, 1187.6194676747261, 0.10344827586207003
881.3277727201141, 1433.9397126767456, 1187.6194676747261, 0.11494252873563325
856.3165462756832, 1458.941171647207, 1187.6194676747261, 0.12643678160919647
831.7917594569087, 1475.861818282423, 1187.6194676747261, 0.13793103448275967
806.5219305258925, 1506.0823312904577, 1187.6194676747261, 0.14942528735632288
781.5574236882761, 1531.0707504914965, 1187.6194676747261, 0.16091954022988608
756.5097023909171, 1554.5344000738817, 1187.6194676747261, 0.1724137931034493
731.6862670159528, 1574.0794828540968, 1187.6194676747261, 0.1839080459770125
706.9526707497354, 1592.3313600960075, 1187.6194676747261, 0.1954022988505757
681.7032724782724, 1604.0693065608082, 1187.6194676747261, 0.2068965517241389
656.7586392728381, 1596.0292733335205, 1187.6194676747261, 0.2183908045977021
631.7882141599462, 1638.6654907699076, 1187.6194676747261, 0.2298850574712653
606.74437793307, 1670.6315078384273, 1187.6194676747261, 0.2413793103448285
581.7749666995401, 1696.060587773182, 1187.6194676747261, 0.2528735632183917
556.8059641058418, 1711.5169665172727, 1187.6194676747261, 0.2643678160919549
531.7920706650002, 1742.557932701225, 1187.6194676747261, 0.2758620689655181
506.7804543158801, 1743.0128263899455, 1187.6194676747261, 0.28735632183908133
481.77869842992317, 1783.242957293225, 1187.6194676747261, 0.29885057471264453
456.79465061714285, 1783.3507112135403, 1187.6194676747261, 0.31034482758620774
431.95801278847836, 1780.1472888751284, 1187.6194676747261, 0.32183908045977094
406.8749398272617, 1773.6124425620346, 1187.6194676747261, 0.33333333333333415
381.92420704106087, 1765.1567949968726, 1187.6194676747261, 0.34482758620689735
356.9113779644889, 1777.595623180537, 1187.6194676747261, 0.35632183908046056
331.89575640370253, 1775.5335976861493, 1187.6194676747261, 0.36781609195402376
306.9127423250703, 1806.074538149849, 1187.6194676747261, 0.37931034482758696
282.02640476571315, 1807.7139136419096, 1187.6194676747261, 0.39080459770115017
257.07797174623204, 1784.293231125103, 1187.6194676747261, 0.4022988505747134
232.01478189027242, 1796.7186627805845, 1187.6194676747261, 0.4137931034482766
208.14865099119638, 1806.8097725501875, 1187.6194676747261, 0.4252873563218398
182.51873885650846, 1808.299897935351, 1187.6194676747261, 0.436781609195403
157.3863353458504, 1799.5436379647497, 1187.6194676747261, 0.4482758620689662
133.1835404534173, 1808.962532507914, 1187.6194676747261, 0.4597701149425294
107.59042837148522, 1804.072367050538, 1187.6194676747261, 0.4712643678160926
83.69515389591801, 1806.2961127232631, 1187.6194676747261, 0.4827586206896558
58.1473878550169, 1808.953332754937, 1187.6194676747261, 0.494252873563219
0.0, 1775.1717061885447, 1154.5714900788066, 0.5057471264367822
0.0, 1757.4859099120158, 1144.0610769000925, 0.5172413793103454
0.0, 1704.702188454803, 1092.5614650000819, 0.5287356321839086
0.0, 1655.6425854891452, 1040.9745735850229, 0.5402298850574718
0.0, 1632.8291859726646, 1014.3270615502488, 0.551724137931035
0.0, 1604.5854379461837, 988.8633513311902, 0.5632183908045982
0.0, 1583.9240584527736, 965.0217137087577, 0.5747126436781614
0.0, 1556.4885555372173, 939.1931290972143, 0.5862068965517246
0.0, 1532.1649060575137, 914.6017298098353, 0.5977011494252878
0.0, 1507.0214311344823, 890.3973200938041, 0.609195402298851
0.0, 1483.9718392381653, 865.3823532173379, 0.6206896551724143
0.0, 1459.6100941702616, 840.4236306531169, 0.6321839080459775
0.0, 1431.2905706867668, 815.1221404425085, 0.6436781609195407
0.0, 1410.1552718242351, 790.5896808240836, 0.6551724137931039
0.0, 1383.4269533013544, 765.6398472627969, 0.6666666666666671
0.0, 1361.7432538950902, 741.7559208587558, 0.6781609195402303
0.0, 1333.588194149182, 716.1034233372121, 0.6896551724137935
0.0, 1310.2376442891975, 690.9248680823646, 0.7011494252873567
0.0, 1285.732519737801, 665.9157908982905, 0.7126436781609199
0.0, 1265.2559226590665, 644.7401563285844, 0.7241379310344831
0.0, 1241.7248167242105, 619.200802133364, 0.7356321839080463
0.0, 1214.334808003733, 594.4378419645074, 0.7471264367816095
0.0, 1190.1585166777857, 568.4657302694094, 0.7586206896551727
0.0, 1164.8800642673364, 543.3622118312525, 0.7701149425287359
0.0, 1138.551697091381, 518.43452767485, 0.7816091954022991
0.0, 1113.2013853290007, 493.393075574238, 0.7931034482758623
0.0, 1088.2014288490382, 468.49608104000305, 0.8045977011494255
0.0, 1066.6327244298411, 444.0984679442944, 0.8160919540229887
0.0, 1041.3959565551816, 418.94364913631273, 0.8275862068965519
0.0, 1016.6431265861867, 393.73675547924717, 0.8390804597701151
0.0, 996.8157261086723, 371.5071916520205, 0.8505747126436783
0.0, 968.1578065502974, 344.7938165771689, 0.8620689655172415
0.0, 945.2241601762848, 320.2314884850631, 0.8735632183908048
0.0, 918.4202201677488, 294.888301926275, 0.885057471264368
0.0, 894.7622771581996, 269.8588870881226, 0.8965517241379312
0.0, 869.2499173800949, 246.05526686262422, 0.9080459770114944
0.0, 851.0277919722519, 223.88110129991162, 0.9195402298850576
0.0, 822.6856849379504, 196.40411783977092, 0.9310344827586208
0.0, 798.773743332897, 171.95987194543463, 0.942528735632184
0.0, 773.2224289992506, 146.4663763154619, 0.9540229885057472
0.0, 748.2206240592938, 121.49321274083506, 0.9655172413793104
0.0, 720.4022284566514, 96.47443882957646, 0.9770114942528736
0.0, 702.2527099162728, 75.9864225953437, 0.9885057471264368
0.0, 674.2261774205101, 48.76053722770321, 1

123.95392084020378, 115.81486267747525, 113.14592347937243, 0.09090909090909066
96.32088231076341, 95.869597621791, 113.14592347937243, 0.18181818181818157
74.14457486385025, 66.99266885417539, 113.14592347937243, 0.2727272727272725
8.392527644591398, 0.0, 69.93674372178943, 0.3636363636363634
3.952638935329014, 0.0, 94.49237463921337, 0.45454545454545436
6.097386669140828, 0.0, 109.46354590764805, 0.5454545454545453
1.9419814674845148, 0.0, 111.64412212483008, 0.6363636363636362
8.375773781878706, 0.0, 119.62691601672938, 0.7272727272727272
9.129419316601233, 0.0, 87.48756841235675, 0.8181818181818181
3.9220902206902113, 0.0, 53.54014107317136, 0.9090909090909091
3.074213613073044, 0.0, 13.284477020268984, 1

712.7061048875216, 791.3985932639673, 760.8054941967756, 0.016949152542373985
656.4359640612139, 760.525094767378, 760.8054941967756, 0.033898305084746866
628.2756274150556, 702.5748945280034, 760.8054941967756, 0.050847457627119744
603.2644269880051, 666.9579802860169, 760.8054941967756, 0.06779661016949262
578.3013021781962, 640.3234131643982, 760.8054941967756, 0.0847457627118655
553.8175361143643, 617.6232848242839, 760.8054941967756, 0.10169491525423838
528.4276560350758, 596.5463215879626, 760.8054941967756, 0.11864406779661126
504.36040334679404, 569.4576951836511, 760.8054941967756, 0.13559322033898413
478.733171362606, 545.4349382281683, 760.8054941967756, 0.15254237288135702
455.1797886528006, 519.136241287794, 760.8054941967756, 0.16949152542372992
429.25980391540463, 501.49542778747815, 760.8054941967756, 0.1864406779661028
405.0574169483305, 471.8907222217903, 760.8054941967756, 0.2033898305084757
379.6969318211508, 449.0153112411867, 760.8054941967756, 0.2203389830508486
354.6607582371935, 436.71001574713034, 760.8054941967756, 0.23728813559322148
330.3360130855544, 401.78744211490795, 760.8054941967756, 0.2542372881355944
306.4672898261154, 381.4081588255673, 760.8054941967756, 0.27118644067796727
280.50958535645907, 369.9374181760581, 760.8054941967756, 0.28813559322034016
255.43301113528787, 333.6889147620451, 760.8054941967756, 0.30508474576271305
231.0755528172881, 314.64759949969977, 760.8054941967756, 0.32203389830508594
205.60386383005456, 285.72560807291245, 760.8054941967756, 0.33898305084745883
180.76717342450587, 265.89846174037723, 760.8054941967756, 0.3559322033898317
158.19269586232843, 238.29265295855234, 760.8054941967756, 0.3728813559322046
131.31841904867062, 213.11619175615257, 760.8054941967756, 0.3898305084745775
106.37087978716404, 203.54757882178257, 760.8054941967756, 0.4067796610169504
81.37582956474436, 168.4833813951382, 760.8054941967756, 0.4237288135593233
56.34728931670201, 173.98659763964608, 760.8054941967756, 0.4406779661016962
0.0, 136.62213757927285, 729.4332757092151, 0.4576271186440691
0.0, 174.26936401268694, 724.5555565846751, 0.47457627118644197
0.0, 90.73109061974532, 675.4157068452143, 0.49152542372881486
19.855163347045032, 0.0, 624.5504283910352, 0.5084745762711878
4.068592882406779, 0.0, 640.6807436469849, 0.5254237288135606
21.640077909696767, 0.0, 633.0255459298747, 0.5423728813559334
22.72521416252265, 0.0, 617.481396009182, 0.5593220338983063
6.220111304888118, 0.0, 632.3809373936097, 0.5762711864406791
11.675746388115884, 0.0, 599.3852030564271, 0.5932203389830519
15.430234760186359, 0.0, 554.6228445192373, 0.6101694915254248
16.926718054273376, 0.0, 516.0337246089041, 0.6271186440677976
13.272103240938542, 0.0, 496.2422267227366, 0.6440677966101704
13.035608719002562, 0.0, 469.21175231238175, 0.6610169491525433
9.820610675389227, 0.0, 466.5422778657058, 0.6779661016949161
7.97586329889599, 0.0, 475.3129760159118, 0.694915254237289
9.393915557816674, 0.0, 430.77085465975136, 0.7118644067796618
8.985710304525927, 0.0, 397.113376214206, 0.7288135593220346
3.1691480624308697, 0.0, 396.4091699385424, 0.7457627118644075
6.896845471988827, 0.0, 354.3534687686923, 0.7627118644067803
12.929552267946578, 0.0, 344.119836109966, 0.7796610169491531
4.930704331948808, 0.0, 309.448451717948, 0.796610169491526
2.0913097095539412, 0.0, 315.00539138200986, 0.8135593220338988
3.6699618355313572, 0.0, 268.62676785833554, 0.8305084745762716
2.1493529990234883, 0.0, 246.78775428526725, 0.8474576271186445
2.665489683460302, 0.0, 221.1445490386178, 0.8644067796610173
3.0175237441379936, 0.0, 195.1168765037279, 0.8813559322033901
4.180996931477992, 0.0, 172.33456130657132, 0.898305084745763
9.928233326665012, 0.0, 155.09695263636925, 0.9152542372881358
5.93181803056497, 0.0, 126.37680174326785, 0.9322033898305087
4.931552452701663, 0.0, 112.3196249735353, 0.9491525423728815
13.774213070549527, 0.0, 77.18536885162447, 0.9661016949152543
10.971952998041871, 0.0, 55.408354119986534, 0.9830508474576272
4.509310613835454, 0.0, 28.901114701716764, 1

467.615268477635, 665.3193875061484, 542.5311050990533, 0.0277777777777774
406.7773091412303, 651.1631976798808, 542.5311050990533, 0.05555555555555518
373.89415084201624, 613.7139173446334, 542.5311050990533, 0.08333333333333295
349.27712385537944, 598.3305817931765, 542.5311050990533, 0.11111111111111073
323.7638537807241, 573.2838205506779, 542.5311050990533, 0.1388888888888885
299.61096687575287, 547.4645534866047, 542.5311050990533, 0.1666666666666663
274.63963011330674, 551.3311357296534, 542.5311050990533, 0.1944444444444441
249.43729926568486, 526.9673379530321, 542.5311050990533, 0.22222222222222188
224.4855928553898, 499.5334650016312, 542.5311050990533, 0.24999999999999967
199.71247651602653, 476.93042308700984, 542.5311050990533, 0.27777777777777746
174.5604854950333, 450.8626065710438, 542.5311050990533, 0.30555555555555525
149.93305504310865, 425.7024037859447, 542.5311050990533, 0.33333333333333304
126.14040896747062, 400.55372583222197, 542.5311050990533, 0.3611111111111108
99.97696345459607, 377.005516616795, 542.5311050990533, 0.3888888888888886
76.3890064754964, 353.0587379794431, 542.5311050990533, 0.4166666666666664
50.437599700386855, 326.6216657855991, 542.5311050990533, 0.4444444444444442
0.0, 289.71830763612905, 517.2101035688238, 0.472222222222222
0.0, 223.7383645152215, 515.5447956753252, 0.4999999999999998
0.0, 143.26154660847968, 463.1100261716895, 0.5277777777777776
0.0, 101.80956952397284, 412.8340526035939, 0.5555555555555554
48.16764769090217, 0.0, 410.51234110097494, 0.5833333333333331
2.3780086039595436, 0.0, 390.73245456144207, 0.6111111111111109
9.934879383513724, 0.0, 343.9255108638235, 0.6388888888888887
16.116954849373744, 0.0, 326.9952903496031, 0.6666666666666665
9.609082002895565, 0.0, 294.4794031450952, 0.6944444444444443
14.154077453794525, 0.0, 274.0226434392635, 0.7222222222222221
10.620922780385465, 0.0, 246.76420251609727, 0.7499999999999999
9.34546302757957, 0.0, 219.93410775484736, 0.7777777777777777
3.639667508455088, 0.0, 209.0745140343833, 0.8055555555555555
14.240537360174256, 0.0, 173.4501893220185, 0.8333333333333333
9.439520618001959, 0.0, 149.13729858112794, 0.861111111111111
8.253322510380912, 0.0, 131.5486139333627, 0.8888888888888888
10.209565891285521, 0.0, 100.76307195283863, 0.9166666666666666
8.61640267841761, 0.0, 76.3073259386866, 0.9444444444444444
8.10326883970712, 0.0, 52.39079191595085, 0.9722222222222222
7.908864222544079, 0.0, 42.179898770878715, 1

470.6630704784228, 1132.6939179795916, 547.0740352091296, 0.0285714285714283
406.4661067326986, 1083.4591838386166, 547.0740352091296, 0.05714285714285687
371.70432610461137, 1029.4323084180614, 547.0740352091296, 0.08571428571428544
