Sensor1 Sensor2 Sensor3 ExpectedUtility
1277.4951739333144 243.4310371614177 639.5701681598352 0.37999999999999945
1214.9597370763502 218.5216618315278 639.5701681598352 0.39999999999999947
1172.6490921184072 192.6093453973663 639.5701681598352 0.4199999999999995
1148.5595699023286 167.46750087410842 639.5701681598352 0.4399999999999995
1122.816105684989 142.53800973961413 639.5701681598352 0.4599999999999995
1097.9068735709902 117.50384228179495 639.5701681598352 0.47999999999999954
1072.8407885323156 92.67189685991758 639.5701681598352 0.49999999999999956
1049.5583119455941 68.50655796074537 639.5701681598352 0.5199999999999996
984.9501710680839 0.0 596.8838711575837 0.5399999999999996
945.897278489791 0.0 598.360012230904 0.5599999999999996
865.4202346363577 0.0 560.5175641370128 0.5799999999999996
791.8385755399386 0.0 509.8384602972135 0.5999999999999996
738.9618738428144 0.0 479.40913385741874 0.6199999999999997
692.6820859377958 0.0 450.27144877340316 0.6399999999999997
642.0719092734747 0.0 428.16194545297657 0.6599999999999997
594.0116922016811 0.0 404.344601084331 0.6799999999999997
543.2032254152069 0.0 380.88439125331956 0.6999999999999997
494.32260047568303 0.0 356.19886660602714 0.7199999999999998
443.8909478612837 0.0 343.7183773061384 0.7399999999999998
401.23239774832643 0.0 309.63792122090086 0.7599999999999998
349.7970886963727 0.0 286.6029382258082 0.7799999999999998
301.61155423887305 0.0 263.65581059157336 0.7999999999999998
250.53494802266357 0.0 247.50509598715723 0.8199999999999998
199.55536260860583 0.0 235.45815941112795 0.8399999999999999
155.74214723637698 0.0 201.37070734489402 0.8599999999999999
103.11782938409002 0.0 197.90869068468592 0.8799999999999999
60.470613561061924 0.0 168.22616072603788 0.8999999999999999
31.342705238864045 0.0 136.65449871720594 0.9199999999999999
29.221450900280892 0.0 110.91055440620235 0.94
10.766044761970273 0.0 89.38596116692258 0.96
7.384901035610869 0.0 60.89389451179524 0.98
2.484704602089553 0.0 39.04708971978636 1

0.0 1006.086165804121 630.8226636928009 0.019999999999999383
0.0 1009.6616795857436 630.8213440526973 0.03999999999999938
0.0 1006.9164843446937 629.598997994358 0.05999999999999939
0.0 1006.016121842394 630.7695487500888 0.07999999999999939
0.0 1009.0988240307507 630.7026877720787 0.0999999999999994
0.0 1008.5919101350679 630.5652050982004 0.1199999999999994
0.0 1006.9589298093506 630.4127946901176 0.1399999999999994
0.0 1008.9122077962564 630.8690428505779 0.1599999999999994
0.0 1006.8647083000637 630.1710523500883 0.17999999999999938
0.0 1008.1124430880976 630.3906808333452 0.19999999999999937
0.0 1008.6521451168765 630.7972106574406 0.21999999999999936
0.0 1009.7996961635013 630.7745289535159 0.23999999999999935
0.0 1009.8022108950994 630.8015313703152 0.25999999999999934
0.0 1006.9131754421472 630.0209253474737 0.27999999999999936
0.0 1009.2950519598276 630.8682176700526 0.2999999999999994
0.0 1009.6719438547351 630.5833865492151 0.3199999999999994
0.0 1009.6111660161613 629.622974903728 0.3399999999999994
0.0 1009.1210685932475 629.2757789362282 0.35999999999999943
0.0 1009.609067766947 630.2263492095773 0.37999999999999945
0.0 1009.9106482495462 630.4182021417467 0.39999999999999947
0.0 1008.7435205506764 630.1525646836247 0.4199999999999995
0.0 1009.6359116063427 630.8629712636522 0.4399999999999995
0.0 1009.7258793717821 630.089191848951 0.4599999999999995
0.0 1008.2889557460245 630.4248949507842 0.47999999999999954
0.0 1007.611503794854 626.5497331989491 0.49999999999999956
0.0 1005.369630200638 630.6142899003817 0.5199999999999996
0.0 1009.4955923954077 630.098396486588 0.5399999999999996
0.0 1009.854408166053 630.3303326272147 0.5599999999999996
0.0 1001.5983517483419 628.0866706778595 0.5799999999999996
0.0 958.9325368809992 600.1794003616329 0.5999999999999996
0.0 842.8964034197337 541.5204269823574 0.6199999999999997
0.0 756.5751345051439 500.7884443091085 0.6399999999999997
0.0 703.1954635124755 474.13979340206254 0.6599999999999997
0.0 655.4977492314501 449.1802740451764 0.6799999999999997
0.0 607.135011271997 427.24782975394083 0.6999999999999997
0.0 554.8834101694973 400.86180699138856 0.7199999999999998
0.0 504.7141881618094 375.78389210354493 0.7399999999999998
0.0 462.85187745645135 361.8240784057152 0.7599999999999998
0.0 409.2004710112937 328.93736622367095 0.7799999999999998
0.0 364.083845013195 306.03939785417555 0.7999999999999998
0.0 312.75745855045653 284.7173601623924 0.8199999999999998
0.0 261.72782700753226 257.53253097301183 0.8399999999999999
0.0 212.31658511502175 237.75823398104998 0.8599999999999999
0.0 164.8775809194771 208.41177168800132 0.8799999999999999
0.0 112.58259931016455 187.97102477517666 0.8999999999999999
0.0 65.680743946237 162.41973440697757 0.9199999999999999
15.314815083922152 0.0 123.32084864957012 0.94
109.025145636403 0.0 111.14059525065063 0.96
201.32536597209545 0.0 83.07480605493197 0.98
259.8874937044783 0.0 30.11853235631994 1

1169.6398914586655 0.0 387.89312574458296 0.019999999999999383
1166.8862287540267 0.0 394.5978443852277 0.03999999999999938
1165.787038859194 0.0 395.31347029139806 0.05999999999999939
1161.3302707020744 0.0 401.61154066957886 0.07999999999999939
1166.2285356310251 0.0 396.1444403273033 0.0999999999999994
1170.6133384669126 0.0 370.4732946350738 0.1199999999999994
1152.604230864404 0.0 307.944629133743 0.1399999999999994
1080.8812044232507 0.0 275.9559146012707 0.1599999999999994
990.2394632796071 0.0 295.5049266268575 0.17999999999999938
909.8234262105691 0.0 289.12013899999994 0.19999999999999937
857.7169222052411 0.0 301.33685289421453 0.21999999999999936
808.6229815568141 0.0 322.9995264187968 0.23999999999999935
757.4964528116122 0.0 325.8585771462798 0.25999999999999934
714.5520521293463 0.0 358.91942687430037 0.27999999999999936
659.9354457533802 0.0 356.90647915685577 0.2999999999999994
613.4168114609142 0.0 367.2408688482329 0.3199999999999994
561.1502031724946 0.0 384.19944627753125 0.3399999999999994
513.813159145338 0.0 398.54051288740925 0.35999999999999943
466.6054559430784 0.0 427.94350754793237 0.37999999999999945
416.0572581894172 0.0 444.012161015142 0.39999999999999947
367.1045852278984 0.0 462.8927705971792 0.4199999999999995
316.2082240373171 0.0 465.0844011202118 0.4399999999999995
266.9584856959365 0.0 494.70839654761255 0.4599999999999995
219.8027657582092 0.0 509.1841842404149 0.47999999999999954
170.39013684420127 0.0 536.1935695056359 0.49999999999999956
121.55216896678401 0.0 551.8724604508674 0.5199999999999996
70.43036324812883 0.0 573.8086919536796 0.5399999999999996
20.835974078405 0.0 586.6696240659636 0.5599999999999996
7.242950308187813 0.0 562.6321040892864 0.5799999999999996
28.797819455578328 0.0 517.691710841139 0.5999999999999996
7.989525726360957 0.0 527.1911432904126 0.6199999999999997
25.00255902677941 0.0 479.52614040334873 0.6399999999999997
34.92858414926667 0.0 443.3573711803603 0.6599999999999997
31.76595947852623 0.0 419.34582938864537 0.6799999999999997
35.10572382285951 0.0 393.68210941501934 0.6999999999999997
32.7149118893214 0.0 368.42575489220565 0.7199999999999998
35.33585865776863 0.0 343.60336420911807 0.7399999999999998
33.02541309782892 0.0 318.52859475532364 0.7599999999999998
32.61628582102211 0.0 293.66807781401593 0.7799999999999998
102.41562568031715 0.0 271.5053541795326 0.7999999999999998
171.0820445334544 0.0 244.73695766330658 0.8199999999999998
230.36566751752292 0.0 220.8675264333463 0.8399999999999999
282.846417160211 0.0 198.7619009373131 0.8599999999999999
327.76359176777834 0.0 171.6674902649916 0.8799999999999999
378.8982740899882 0.0 149.14214947047455 0.8999999999999999
429.78808557122517 0.0 134.90686525317298 0.9199999999999999
475.57269650142325 0.0 110.93992596798907 0.94
518.919870976628 0.0 78.35746573778023 0.96
569.7745656141908 0.0 80.1445287360549 0.98
608.7481296802209 0.0 35.18056562897881 1

349.7462837939386 0.0 605.817004174116 0.019999999999999383
374.26417472035996 0.0 606.4517492922413 0.03999999999999938
399.43233719638977 0.0 592.2877178668144 0.05999999999999939
424.9587605093488 0.0 594.8449312289034 0.07999999999999939
449.121994680205 0.0 595.9966058045621 0.0999999999999994
474.7758457109273 0.0 599.1771698504413 0.1199999999999994
494.4463865200324 0.0 615.1826754894797 0.1399999999999994
496.00634287553476 0.0 607.255798609312 0.1599999999999994
496.58285172113335 0.0 612.2033925842018 0.17999999999999938
498.57635480458663 0.0 596.9761232599063 0.19999999999999937
498.9664463373219 0.0 601.1768045526795 0.21999999999999936
508.789518832491 0.0 556.1433368799534 0.23999999999999935
540.7647962695801 0.0 576.3224996002634 0.25999999999999934
566.840599893245 0.0 591.6928246479728 0.27999999999999936
567.1393832620399 0.0 599.3881967406909 0.2999999999999994
563.9182996845955 0.0 611.6163016914194 0.3199999999999994
566.8733404932888 0.0 599.261419334149 0.3399999999999994
566.8256745963445 0.0 600.7746886361789 0.35999999999999943
564.537984737276 0.0 610.2088589083571 0.37999999999999945
566.9583730491845 0.0 600.3250473772363 0.39999999999999947
563.7231628374967 0.0 612.0375788534557 0.4199999999999995
566.4935623937372 0.0 603.737412504825 0.4399999999999995
566.8519608393531 0.0 601.9535512367431 0.4599999999999995
569.3051030850153 0.0 545.9743361422954 0.47999999999999954
510.3813831512602 0.0 494.40313936564553 0.49999999999999956
411.3903821631211 0.0 495.5744926168077 0.5199999999999996
322.56456846899266 0.0 494.29079768504886 0.5399999999999996
278.68449266751406 0.0 464.89585792674745 0.5599999999999996
221.04275537031333 0.0 490.0199043967401 0.5799999999999996
176.0283640541098 0.0 462.1809048505392 0.5999999999999996
126.51052274821394 0.0 461.77816885308187 0.6199999999999997
85.22952409011891 0.0 445.5883352716075 0.6399999999999997
28.151055406237845 0.0 475.07831528806656 0.6599999999999997
6.550443951430281 0.0 446.6999964759329 0.6799999999999997
15.32854086754114 0.0 397.7723759421936 0.6999999999999997
15.199354894256075 0.0 380.861331747811 0.7199999999999998
11.388355107892226 0.0 357.96773885928405 0.7399999999999998
14.85032473378025 0.0 324.85839398931273 0.7599999999999998
14.584154350339107 0.0 302.3100576549512 0.7799999999999998
18.16270874323238 0.0 274.9068762539933 0.7999999999999998
20.99180478733979 0.0 250.05898587253043 0.8199999999999998
14.327013574441922 0.0 225.3723272348492 0.8399999999999999
61.94625615146474 0.0 200.08700253255694 0.8599999999999999
155.7184272654714 0.0 181.42348579437072 0.8799999999999999
201.13517629768478 0.0 153.44301334033463 0.8999999999999999
250.20746330632898 0.0 127.51862811162113 0.9199999999999999
302.05767167403764 0.0 102.4414981707197 0.94
346.4087782419007 0.0 79.87680289018546 0.96
396.18595803573993 0.0 54.87951231495951 0.98
448.04145798085216 0.0 28.77393085858701 1

0.0 846.5682239462205 477.14087100912053 0.019999999999999383
0.0 847.8701678815244 478.51887756619914 0.03999999999999938
0.0 845.500180097109 475.59931661100717 0.05999999999999939
0.0 846.9557159335283 477.6834935508099 0.07999999999999939
0.0 846.2714652679194 477.0559910773164 0.0999999999999994
0.0 847.5724441035717 478.0244784111863 0.1199999999999994
0.0 844.118373425776 478.5545836832448 0.1399999999999994
0.0 847.3764581972677 477.91021402891846 0.1599999999999994
0.0 847.6979576991635 478.3105507167154 0.17999999999999938
0.0 848.1127121500733 478.4914774656594 0.19999999999999937
0.0 845.4006764252143 477.7287547733362 0.21999999999999936
0.0 848.1548232878506 478.5466723065012 0.23999999999999935
0.0 847.8172999068294 478.5022321258468 0.25999999999999934
0.0 847.9417672982997 478.319254316093 0.27999999999999936
0.0 845.9680212715448 477.2594334459292 0.2999999999999994
0.0 847.7525480745239 478.4590344406823 0.3199999999999994
0.0 845.8065732862592 476.948284752946 0.3399999999999994
0.0 847.6548341593239 477.93194975547624 0.35999999999999943
0.0 847.9112388852355 478.50004790913374 0.37999999999999945
0.0 847.0317467040445 477.5508737581915 0.39999999999999947
0.0 846.7823788535673 477.6932627811816 0.4199999999999995
0.0 847.5025817217706 478.0883633206014 0.4399999999999995
0.0 847.6288466282487 478.13371026601027 0.4599999999999995
0.0 842.5180360373902 478.1025679653999 0.47999999999999954
0.0 847.1724259104982 478.4794962398683 0.49999999999999956
0.0 846.5131272711544 476.69176380555876 0.5199999999999996
0.0 847.9659058654894 478.49400725528943 0.5399999999999996
0.0 847.4726838639864 478.5497370483071 0.5599999999999996
0.0 847.4146358628706 477.6347961715496 0.5799999999999996
0.0 846.0080470512811 476.0661507572748 0.5999999999999996
0.0 848.1735690033114 478.4553438901808 0.6199999999999997
0.0 843.0444419544483 478.19269633401274 0.6399999999999997
0.0 847.0917965453493 478.0266302768288 0.6599999999999997
0.0 846.217169295563 477.3468220757475 0.6799999999999997
0.0 838.3014140002928 476.6796402867767 0.6999999999999997
0.0 795.0463058254878 456.8408331998465 0.7199999999999998
0.0 708.9633082375022 403.6324891413833 0.7399999999999998
0.0 611.3875133991253 360.175283472598 0.7599999999999998
0.0 555.1947009956542 329.9307143956277 0.7799999999999998
0.0 513.694346556591 304.8399270822721 0.7999999999999998
0.0 456.5923511216125 280.0005936299078 0.8199999999999998
0.0 406.77360075898054 254.8755294911983 0.8399999999999999
0.0 357.9622793813407 230.19877483312692 0.8599999999999999
0.0 307.0525228561428 205.4592908859082 0.8799999999999999
0.0 256.8645549237534 180.1798245890727 0.8999999999999999
0.0 207.2699231189381 155.98379600193073 0.9199999999999999
0.0 163.59963298055933 131.8464028135877 0.94
0.0 110.89055964314474 110.4787495421627 0.96
0.0 60.7516784219842 82.1050853720779 0.98
33.45178541320272 0.0 44.86218535646425 1

828.1955100455197 0.0 344.4417332832062 0.019999999999999383
830.7540075226495 0.0 345.1510532139423 0.03999999999999938
830.4806686677637 0.0 344.12763930346637 0.05999999999999939
830.9037494670661 0.0 343.45039590947374 0.07999999999999939
830.9576344339639 0.0 345.154840197643 0.0999999999999994
831.4229523095762 0.0 344.9572377225511 0.1199999999999994
829.6095506127108 0.0 344.5853702625346 0.1399999999999994
829.5677772148575 0.0 342.01354705804255 0.1599999999999994
831.2989170116607 0.0 344.60806611998385 0.17999999999999938
830.4114458943878 0.0 343.32855290830844 0.19999999999999937
830.2704317556427 0.0 345.02357168165935 0.21999999999999936
829.8918360635097 0.0 344.99428677347805 0.23999999999999935
829.9762010022832 0.0 343.6305406483016 0.25999999999999934
829.4813429576132 0.0 344.2794842800369 0.27999999999999936
831.0087706635479 0.0 345.12840179200714 0.2999999999999994
831.1849340013094 0.0 343.9794857379476 0.3199999999999994
831.2571969807537 0.0 345.15529025273975 0.3399999999999994
831.1439336572199 0.0 345.15322709047706 0.35999999999999943
830.8342079817528 0.0 345.15337102931846 0.37999999999999945
829.6415940166627 0.0 342.2256583818002 0.39999999999999947
828.9445985373367 0.0 344.7830081063491 0.4199999999999995
830.5810298439442 0.0 345.05986347108603 0.4399999999999995
829.0541426388047 0.0 344.28654524367255 0.4599999999999995
830.0330472817839 0.0 344.8923291915237 0.47999999999999954
830.8962676216124 0.0 345.1523260227257 0.49999999999999956
830.3483461383557 0.0 342.922308040608 0.5199999999999996
830.7917782270387 0.0 343.63398206585344 0.5399999999999996
830.8531739579333 0.0 345.1182803426043 0.5599999999999996
831.3828324234213 0.0 344.6938008332297 0.5799999999999996
830.6109988248111 0.0 345.0223111807093 0.5999999999999996
830.2254143795902 0.0 344.3263570825495 0.6199999999999997
830.734514754647 0.0 345.1561405353733 0.6399999999999997
829.3917941866499 0.0 345.15195220573776 0.6599999999999997
831.3107857656358 0.0 345.1417892584451 0.6799999999999997
830.7028620051484 0.0 345.07221783286633 0.6999999999999997
830.4725780589409 0.0 345.1533105771782 0.7199999999999998
831.3771358400587 0.0 345.0347431542016 0.7399999999999998
831.1463706525743 0.0 344.9330660811208 0.7599999999999998
827.8766272379929 0.0 341.80215800913504 0.7799999999999998
766.9247201257032 0.0 315.28731916310335 0.7999999999999998
693.9347867882254 0.0 294.92795642318384 0.8199999999999998
591.4521993383217 0.0 238.54864350373106 0.8399999999999999
533.8921968111757 0.0 204.29788608154956 0.8599999999999999
485.2207701291777 0.0 179.4486936295507 0.8799999999999999
435.3942495132196 0.0 156.78627776174696 0.8999999999999999
397.4013363340747 0.0 129.63917638582933 0.9199999999999999
339.19764084258026 0.0 104.72160574568444 0.94
289.34243979474905 0.0 81.54307871545714 0.96
246.93733135614272 0.0 61.96812643383606 0.98
192.78659413992827 0.0 31.471650951860898 1

752.0132687227684 1112.879618198893 658.2377989754159 0.019999999999999383
727.3122070111634 1096.4298908718308 658.2377989754159 0.03999999999999938
702.6504795803545 1068.3863992363717 658.2377989754159 0.05999999999999939
678.7866589514695 1042.4078818203068 658.2377989754159 0.07999999999999939
652.9745070422935 1016.8280783151922 658.2377989754159 0.0999999999999994
630.1225393011039 994.7152673805558 658.2377989754159 0.1199999999999994
604.2688690340977 968.3514652533075 658.2377989754159 0.1399999999999994
579.4815534350608 944.1130742117859 658.2377989754159 0.1599999999999994
554.0504773660189 918.3788860767628 658.2377989754159 0.17999999999999938
531.5571213667789 897.5632299186176 658.2377989754159 0.19999999999999937
504.8278592013617 869.7235905255598 658.2377989754159 0.21999999999999936
479.890779721462 844.8684843857528 658.2377989754159 0.23999999999999935
456.5518090307631 820.4369175067236 658.2377989754159 0.25999999999999934
431.375592889146 801.6180414349051 658.2377989754159 0.27999999999999936
414.1022738475217 774.0218416708965 658.2377989754159 0.2999999999999994
383.77641625676966 747.8165115500291 658.2377989754159 0.3199999999999994
359.12110691333663 722.8340323193587 658.2377989754159 0.3399999999999994
334.70603073789107 697.8093371830855 658.2377989754159 0.35999999999999943
311.01310434693335 672.9282494489962 658.2377989754159 0.37999999999999945
290.7358454325715 654.6068065415575 658.2377989754159 0.39999999999999947
262.16173858247123 625.0149509748093 658.2377989754159 0.4199999999999995
237.86315962890365 600.4423222321823 658.2377989754159 0.4399999999999995
